customer_id,cohort_month,tier,acquisition_channel,signup_date
3155,2023-10-01,Pro,Paid,2023-10-29
3156,2023-07-01,Pro,Referral,2023-07-10
3157,2023-02-01,Basic,Organic,2023-02-09
3158,2023-05-01,Pro,Paid,2023-05-27
3159,2023-07-01,Basic,Organic,2023-07-10
3160,2023-09-01,Pro,Organic,2023-09-16
3161,2023-12-01,Pro,Paid,2023-12-21
3162,2024-05-01,Basic,Paid,2024-05-27
3163,2023-06-01,Basic,Referral,2023-06-13
3164,2023-05-01,Pro,Organic,2023-05-23
3165,2024-02-01,Basic,Referral,2024-02-26
3166,2023-10-01,Basic,Paid,2023-10-17
3167,2024-06-01,Pro,Referral,2024-06-03
3168,2024-05-01,Pro,Organic,2024-05-15
3169,2023-09-01,Basic,Organic,2023-09-22
3170,2023-06-01,Basic,Paid,2023-06-11
3171,2023-12-01,Pro,Paid,2023-12-29
3172,2023-02-01,Basic,Organic,2023-02-12
3173,2023-01-01,Basic,Paid,2023-01-11
3174,2023-04-01,Basic,Paid,2023-04-06
3175,2024-03-01,Pro,Referral,2024-03-15
3176,2024-03-01,Pro,Paid,2024-03-24
3177,2024-01-01,Basic,Organic,2024-01-24
3178,2023-12-01,Pro,Paid,2023-12-13
3179,2023-10-01,Basic,Social,2023-10-08
3180,2024-05-01,Basic,Paid,2024-05-09
3181,2024-01-01,Pro,Organic,2024-01-06
3182,2023-10-01,Enterprise,Social,2023-10-17
3183,2023-07-01,Enterprise,Paid,2023-07-05
3184,2023-05-01,Pro,Referral,2023-05-02
3185,2023-03-01,Basic,Referral,2023-03-26
3186,2023-12-01,Basic,Organic,2023-12-01
3187,2023-05-01,Basic,Organic,2023-05-10
3188,2023-03-01,Basic,Referral,2023-03-14
3189,2023-03-01,Pro,Organic,2023-03-18
3190,2023-12-01,Basic,Organic,2023-12-04
3191,2024-04-01,Pro,Paid,2024-04-07
3192,2024-04-01,Pro,Referral,2024-04-23
3193,2023-08-01,Pro,Organic,2023-08-05
3194,2023-11-01,Pro,Organic,2023-11-25
3195,2023-11-01,Enterprise,Referral,2023-11-24
3196,2024-02-01,Pro,Paid,2024-02-12
3197,2024-04-01,Pro,Social,2024-04-01
3198,2023-08-01,Enterprise,Organic,2023-08-08
3199,2023-12-01,Basic,Paid,2023-12-01
3200,2024-01-01,Enterprise,Paid,2024-01-05
3201,2024-04-01,Basic,Organic,2024-04-14
3202,2023-03-01,Basic,Paid,2023-03-14
3203,2023-05-01,Basic,Paid,2023-05-27
3204,2024-04-01,Basic,Social,2024-04-14
3205,2023-06-01,Basic,Paid,2023-06-27
3206,2023-04-01,Basic,Organic,2023-04-22
3207,2023-04-01,Pro,Paid,2023-04-26
3208,2023-01-01,Basic,Organic,2023-01-17
3209,2024-01-01,Pro,Organic,2024-01-21
3210,2024-01-01,Basic,Organic,2024-01-14
3211,2023-09-01,Pro,Organic,2023-09-26
3212,2024-03-01,Pro,Referral,2024-03-23
3213,2023-11-01,Pro,Social,2023-11-04
3214,2023-06-01,Enterprise,Paid,2023-06-13
3215,2023-03-01,Basic,Paid,2023-03-23
3216,2023-09-01,Basic,Referral,2023-09-24
3217,2024-03-01,Basic,Paid,2024-03-02
3218,2023-04-01,Enterprise,Paid,2023-04-02
3219,2023-12-01,Basic,Paid,2023-12-10
3220,2023-01-01,Pro,Organic,2023-01-12
3221,2024-02-01,Basic,Paid,2024-02-21
3222,2023-02-01,Pro,Paid,2023-02-02
3223,2024-06-01,Pro,Organic,2024-06-03
3224,2024-06-01,Basic,Referral,2024-06-21
3225,2024-04-01,Basic,Organic,2024-04-15
3226,2023-08-01,Enterprise,Social,2023-08-24
3227,2024-05-01,Pro,Organic,2024-05-11
3228,2023-12-01,Basic,Paid,2023-12-24
3229,2023-04-01,Basic,Social,2023-04-03
3230,2023-11-01,Enterprise,Referral,2023-11-14
3231,2024-01-01,Basic,Social,2024-01-09
3232,2023-03-01,Pro,Paid,2023-03-04
3233,2023-07-01,Pro,Social,2023-07-20
3234,2024-05-01,Pro,Referral,2024-05-23
3235,2023-02-01,Basic,Paid,2023-02-25
3236,2024-02-01,Basic,Paid,2024-02-06
3237,2023-09-01,Pro,Organic,2023-09-13
3238,2023-06-01,Pro,Organic,2023-06-14
3239,2023-07-01,Basic,Paid,2023-07-05
3240,2023-09-01,Basic,Paid,2023-09-21
3241,2023-11-01,Basic,Organic,2023-11-23
3242,2023-11-01,Basic,Paid,2023-11-24
3243,2024-03-01,Pro,Paid,2024-03-11
3244,2024-06-01,Basic,Social,2024-06-01
3245,2023-11-01,Basic,Paid,2023-11-15
3246,2023-05-01,Basic,Referral,2023-05-07
3247,2024-06-01,Pro,Paid,2024-06-09
3248,2024-01-01,Basic,Referral,2024-01-03
3249,2024-04-01,Pro,Paid,2024-04-07
3250,2024-05-01,Basic,Organic,2024-05-11
3251,2024-03-01,Pro,Organic,2024-03-20
3252,2023-06-01,Pro,Paid,2023-06-14
3253,2023-01-01,Pro,Organic,2023-01-24
3254,2024-04-01,Enterprise,Paid,2024-04-18
3255,2023-05-01,Basic,Social,2023-05-04
3256,2023-04-01,Basic,Organic,2023-04-04
3257,2023-10-01,Basic,Organic,2023-10-25
3258,2024-01-01,Pro,Paid,2024-01-07
3259,2024-02-01,Enterprise,Organic,2024-02-25
3260,2023-12-01,Pro,Paid,2023-12-22
3261,2023-11-01,Pro,Paid,2023-11-08
3262,2024-01-01,Basic,Paid,2024-01-27
3263,2024-03-01,Basic,Referral,2024-03-13
3264,2023-10-01,Basic,Referral,2023-10-25
3265,2024-03-01,Pro,Paid,2024-03-04
3266,2024-01-01,Pro,Paid,2024-01-14
3267,2024-02-01,Basic,Organic,2024-02-08
3268,2023-05-01,Pro,Paid,2023-05-03
3269,2024-02-01,Enterprise,Paid,2024-02-08
3270,2023-06-01,Pro,Paid,2023-06-03
3271,2023-12-01,Basic,Paid,2023-12-26
3272,2024-01-01,Pro,Referral,2024-01-28
3273,2023-06-01,Basic,Referral,2023-06-08
3274,2023-06-01,Basic,Referral,2023-06-07
3275,2023-11-01,Basic,Organic,2023-11-01
3276,2023-07-01,Pro,Paid,2023-07-22
3277,2024-03-01,Enterprise,Referral,2024-03-15
3278,2024-05-01,Pro,Referral,2024-05-27
3279,2023-11-01,Enterprise,Social,2023-11-08
3280,2024-03-01,Pro,Organic,2024-03-24
3281,2023-02-01,Pro,Paid,2023-02-17
3282,2024-04-01,Enterprise,Organic,2024-04-14
3283,2023-09-01,Enterprise,Paid,2023-09-23
3284,2024-06-01,Pro,Paid,2024-06-27
3285,2023-02-01,Basic,Paid,2023-02-27
3286,2023-02-01,Basic,Referral,2023-02-17
3287,2024-03-01,Basic,Organic,2024-03-05
3288,2023-09-01,Pro,Paid,2023-09-26
3289,2023-04-01,Pro,Paid,2023-04-22
3290,2023-11-01,Basic,Organic,2023-11-16
3291,2023-07-01,Basic,Paid,2023-07-23
3292,2023-03-01,Basic,Referral,2023-03-25
3293,2023-08-01,Pro,Paid,2023-08-23
3294,2024-03-01,Basic,Paid,2024-03-09
3295,2023-09-01,Pro,Referral,2023-09-05
3296,2024-05-01,Basic,Organic,2024-05-12
3297,2023-12-01,Pro,Paid,2023-12-23
3298,2023-06-01,Pro,Paid,2023-06-23
3299,2024-03-01,Pro,Organic,2024-03-26
3300,2023-05-01,Basic,Organic,2023-05-13
3301,2023-09-01,Pro,Organic,2023-09-07
3302,2023-10-01,Basic,Organic,2023-10-12
3303,2024-05-01,Pro,Social,2024-05-13
3304,2024-04-01,Pro,Organic,2024-04-12
3305,2023-05-01,Pro,Paid,2023-05-17
3306,2023-12-01,Basic,Social,2023-12-21
3307,2023-06-01,Enterprise,Paid,2023-06-16
3308,2024-01-01,Basic,Social,2024-01-11
3309,2023-08-01,Basic,Organic,2023-08-09
3310,2023-04-01,Pro,Paid,2023-04-15
3311,2023-01-01,Pro,Referral,2023-01-26
3312,2024-05-01,Enterprise,Referral,2024-05-12
3313,2023-02-01,Basic,Organic,2023-02-11
3314,2024-05-01,Basic,Paid,2024-05-18
3315,2024-06-01,Enterprise,Social,2024-06-02
3316,2024-03-01,Pro,Organic,2024-03-09
3317,2023-06-01,Pro,Paid,2023-06-08
3318,2023-08-01,Pro,Paid,2023-08-02
3319,2023-09-01,Pro,Organic,2023-09-07
3320,2023-03-01,Enterprise,Organic,2023-03-10
3321,2023-02-01,Basic,Organic,2023-02-25
3322,2024-04-01,Basic,Paid,2024-04-26
3323,2023-02-01,Basic,Paid,2023-02-07
3324,2024-04-01,Basic,Organic,2024-04-07
3325,2023-04-01,Pro,Organic,2023-04-16
3326,2023-10-01,Pro,Paid,2023-10-28
3327,2023-04-01,Pro,Paid,2023-04-21
3328,2023-07-01,Pro,Paid,2023-07-25
3329,2024-03-01,Enterprise,Organic,2024-03-14
3330,2023-09-01,Basic,Organic,2023-09-17
3331,2024-04-01,Pro,Social,2024-04-10
3332,2023-09-01,Enterprise,Organic,2023-09-09
3333,2024-06-01,Pro,Paid,2024-06-04
3334,2023-06-01,Basic,Paid,2023-06-17
3335,2024-04-01,Basic,Organic,2024-04-25
3336,2024-02-01,Pro,Organic,2024-02-28
3337,2024-03-01,Basic,Paid,2024-03-27
3338,2023-06-01,Basic,Organic,2023-06-08
3339,2023-07-01,Basic,Paid,2023-07-25
3340,2024-05-01,Basic,Paid,2024-05-20
3341,2023-07-01,Pro,Organic,2023-07-06
3342,2023-07-01,Pro,Referral,2023-07-28
3343,2023-06-01,Pro,Organic,2023-06-17
3344,2024-04-01,Pro,Referral,2024-04-25
3345,2023-09-01,Basic,Organic,2023-09-28
3346,2023-10-01,Basic,Paid,2023-10-24
3347,2023-12-01,Pro,Paid,2023-12-10
3348,2024-02-01,Pro,Referral,2024-02-01
3349,2024-01-01,Basic,Paid,2024-01-21
3350,2023-05-01,Enterprise,Referral,2023-05-01
3351,2023-07-01,Basic,Referral,2023-07-10
3352,2023-12-01,Basic,Paid,2023-12-13
3353,2023-11-01,Pro,Referral,2023-11-26
3354,2023-07-01,Pro,Paid,2023-07-09
3355,2023-04-01,Basic,Organic,2023-04-24
3356,2024-04-01,Enterprise,Paid,2024-04-02
3357,2024-01-01,Pro,Social,2024-01-16
3358,2023-08-01,Basic,Paid,2023-08-13
3359,2023-02-01,Basic,Paid,2023-02-09
3360,2024-06-01,Basic,Social,2024-06-04
3361,2024-04-01,Basic,Referral,2024-04-11
3362,2024-02-01,Pro,Referral,2024-02-19
3363,2023-10-01,Pro,Paid,2023-10-15
3364,2023-08-01,Basic,Paid,2023-08-22
3365,2023-09-01,Pro,Referral,2023-09-23
3366,2023-01-01,Basic,Referral,2023-01-28
3367,2023-11-01,Enterprise,Paid,2023-11-25
3368,2024-03-01,Pro,Organic,2024-03-11
3369,2024-03-01,Basic,Paid,2024-03-07
3370,2023-09-01,Basic,Referral,2023-09-01
3371,2023-05-01,Basic,Paid,2023-05-13
3372,2024-04-01,Pro,Referral,2024-04-02
3373,2024-05-01,Basic,Paid,2024-05-02
3374,2024-05-01,Enterprise,Paid,2024-05-18
3375,2024-04-01,Basic,Paid,2024-04-03
3376,2023-03-01,Pro,Social,2023-03-25
3377,2023-04-01,Pro,Referral,2023-04-28
3378,2023-03-01,Pro,Paid,2023-03-21
3379,2023-07-01,Pro,Referral,2023-07-14
3380,2023-09-01,Basic,Referral,2023-09-24
3381,2023-05-01,Pro,Organic,2023-05-21
3382,2023-11-01,Basic,Referral,2023-11-24
3383,2024-02-01,Enterprise,Paid,2024-02-10
3384,2023-01-01,Pro,Paid,2023-01-01
3385,2023-08-01,Basic,Organic,2023-08-28
3386,2023-08-01,Pro,Referral,2023-08-18
3387,2024-03-01,Pro,Organic,2024-03-27
3388,2023-12-01,Enterprise,Referral,2023-12-19
3389,2023-05-01,Basic,Organic,2023-05-10
3390,2023-06-01,Basic,Paid,2023-06-28
3391,2023-02-01,Pro,Paid,2023-02-03
3392,2023-11-01,Enterprise,Social,2023-11-22
3393,2023-07-01,Basic,Organic,2023-07-09
3394,2023-08-01,Enterprise,Organic,2023-08-12
3395,2023-01-01,Basic,Referral,2023-01-15
3396,2023-04-01,Pro,Paid,2023-04-15
3397,2023-07-01,Basic,Paid,2023-07-13
3398,2023-07-01,Basic,Paid,2023-07-27
3399,2023-04-01,Basic,Organic,2023-04-19
3400,2024-05-01,Basic,Referral,2024-05-04
3401,2024-04-01,Pro,Paid,2024-04-11
3402,2024-02-01,Basic,Social,2024-02-26
3403,2024-05-01,Basic,Organic,2024-05-04
3404,2024-03-01,Basic,Paid,2024-03-14
3405,2024-01-01,Enterprise,Organic,2024-01-12
3406,2023-10-01,Pro,Paid,2023-10-28
3407,2023-10-01,Basic,Referral,2023-10-21
3408,2024-01-01,Enterprise,Organic,2024-01-09
3409,2023-11-01,Basic,Referral,2023-11-06
3410,2023-01-01,Basic,Organic,2023-01-23
3411,2024-04-01,Pro,Organic,2024-04-26
3412,2023-07-01,Enterprise,Paid,2023-07-12
3413,2024-02-01,Pro,Paid,2024-02-06
3414,2024-05-01,Enterprise,Referral,2024-05-26
3415,2023-06-01,Basic,Social,2023-06-26
3416,2023-06-01,Basic,Organic,2023-06-13
3417,2023-12-01,Enterprise,Organic,2023-12-11
3418,2023-01-01,Pro,Paid,2023-01-29
3419,2024-04-01,Basic,Referral,2024-04-14
3420,2023-02-01,Pro,Referral,2023-02-24
3421,2024-05-01,Basic,Organic,2024-05-12
3422,2023-08-01,Basic,Social,2023-08-04
3423,2024-04-01,Basic,Paid,2024-04-29
3424,2024-06-01,Basic,Referral,2024-06-26
3425,2023-01-01,Basic,Paid,2023-01-29
3426,2023-09-01,Basic,Paid,2023-09-12
3427,2023-04-01,Basic,Referral,2023-04-28
3428,2023-07-01,Basic,Paid,2023-07-26
3429,2023-05-01,Basic,Organic,2023-05-04
3430,2024-01-01,Basic,Paid,2024-01-08
3431,2023-08-01,Basic,Referral,2023-08-10
3432,2023-11-01,Pro,Paid,2023-11-19
3433,2024-05-01,Pro,Social,2024-05-09
3434,2023-05-01,Basic,Paid,2023-05-05
3435,2023-02-01,Pro,Referral,2023-02-21
3436,2023-02-01,Pro,Social,2023-02-01
3437,2023-05-01,Pro,Referral,2023-05-08
3438,2023-06-01,Basic,Organic,2023-06-16
3439,2024-04-01,Enterprise,Organic,2024-04-28
3440,2024-01-01,Basic,Organic,2024-01-20
3441,2023-09-01,Pro,Organic,2023-09-09
3442,2024-05-01,Enterprise,Paid,2024-05-29
3443,2023-06-01,Basic,Referral,2023-06-16
3444,2024-06-01,Basic,Organic,2024-06-28
3445,2023-11-01,Pro,Organic,2023-11-26
3446,2023-12-01,Basic,Organic,2023-12-18
3447,2023-05-01,Basic,Social,2023-05-27
3448,2023-04-01,Basic,Referral,2023-04-05
3449,2023-12-01,Basic,Paid,2023-12-03
3450,2024-05-01,Basic,Referral,2024-05-29
3451,2024-05-01,Basic,Referral,2024-05-08
3452,2023-01-01,Basic,Referral,2023-01-17
3453,2023-05-01,Pro,Paid,2023-05-02
3454,2024-06-01,Basic,Organic,2024-06-17
3455,2023-06-01,Basic,Organic,2023-06-06
3456,2023-08-01,Pro,Referral,2023-08-05
3457,2024-06-01,Enterprise,Paid,2024-06-28
3458,2023-07-01,Basic,Social,2023-07-13
3459,2023-10-01,Basic,Paid,2023-10-14
3460,2024-04-01,Basic,Organic,2024-04-10
3461,2023-01-01,Basic,Referral,2023-01-22
3462,2023-10-01,Basic,Referral,2023-10-20
3463,2023-03-01,Basic,Paid,2023-03-05
3464,2024-04-01,Pro,Referral,2024-04-26
3465,2023-08-01,Basic,Organic,2023-08-14
3466,2024-01-01,Pro,Organic,2024-01-12
3467,2023-03-01,Basic,Social,2023-03-05
3468,2024-01-01,Basic,Referral,2024-01-22
3469,2023-05-01,Basic,Organic,2023-05-09
3470,2023-11-01,Basic,Organic,2023-11-10
3471,2024-05-01,Basic,Paid,2024-05-16
3472,2023-08-01,Pro,Organic,2023-08-04
3473,2024-06-01,Pro,Paid,2024-06-03
3474,2023-11-01,Enterprise,Social,2023-11-02
3475,2024-01-01,Pro,Organic,2024-01-21
3476,2024-03-01,Basic,Organic,2024-03-23
3477,2024-04-01,Pro,Organic,2024-04-04
3478,2023-03-01,Enterprise,Paid,2023-03-20
3479,2023-12-01,Basic,Referral,2023-12-16
3480,2024-02-01,Basic,Paid,2024-02-28
3481,2023-09-01,Pro,Referral,2023-09-29
3482,2023-09-01,Pro,Paid,2023-09-22
3483,2023-09-01,Enterprise,Organic,2023-09-04
3484,2024-04-01,Basic,Paid,2024-04-19
3485,2024-02-01,Pro,Organic,2024-02-25
3486,2024-04-01,Pro,Referral,2024-04-13
3487,2024-05-01,Enterprise,Paid,2024-05-02
3488,2023-04-01,Pro,Referral,2023-04-04
3489,2023-04-01,Basic,Referral,2023-04-12
3490,2024-02-01,Pro,Referral,2024-02-02
3491,2023-12-01,Pro,Paid,2023-12-15
3492,2024-05-01,Basic,Paid,2024-05-26
3493,2024-02-01,Pro,Organic,2024-02-19
3494,2023-06-01,Basic,Social,2023-06-04
3495,2023-10-01,Enterprise,Referral,2023-10-24
3496,2024-03-01,Pro,Organic,2024-03-27
3497,2023-12-01,Basic,Social,2023-12-09
3498,2024-03-01,Pro,Paid,2024-03-23
3499,2023-09-01,Pro,Organic,2023-09-18
3500,2024-06-01,Pro,Referral,2024-06-25
3501,2023-12-01,Pro,Organic,2023-12-16
3502,2023-03-01,Basic,Paid,2023-03-24
3503,2023-08-01,Basic,Paid,2023-08-24
3504,2023-03-01,Pro,Paid,2023-03-16
3505,2023-06-01,Pro,Organic,2023-06-28
3506,2024-04-01,Basic,Referral,2024-04-29
3507,2023-12-01,Pro,Social,2023-12-11
3508,2023-01-01,Basic,Paid,2023-01-17
3509,2024-06-01,Basic,Paid,2024-06-06
3510,2024-01-01,Pro,Organic,2024-01-03
3511,2023-03-01,Pro,Social,2023-03-22
3512,2024-01-01,Enterprise,Organic,2024-01-11
3513,2024-06-01,Basic,Organic,2024-06-13
3514,2023-04-01,Pro,Referral,2023-04-29
3515,2023-10-01,Pro,Social,2023-10-11
3516,2023-08-01,Basic,Organic,2023-08-18
3517,2023-05-01,Pro,Organic,2023-05-16
3518,2023-08-01,Pro,Social,2023-08-08
3519,2023-08-01,Basic,Referral,2023-08-05
3520,2023-01-01,Basic,Social,2023-01-28
3521,2024-04-01,Pro,Paid,2024-04-18
3522,2023-07-01,Basic,Referral,2023-07-19
3523,2024-01-01,Pro,Referral,2024-01-13
3524,2023-09-01,Pro,Social,2023-09-26
3525,2023-09-01,Basic,Paid,2023-09-08
3526,2023-11-01,Pro,Organic,2023-11-23
3527,2023-05-01,Basic,Referral,2023-05-23
3528,2023-08-01,Pro,Paid,2023-08-04
3529,2024-05-01,Pro,Paid,2024-05-04
3530,2023-08-01,Pro,Referral,2023-08-21
3531,2024-06-01,Pro,Organic,2024-06-09
3532,2023-02-01,Basic,Paid,2023-02-19
3533,2024-02-01,Basic,Social,2024-02-01
3534,2024-06-01,Basic,Paid,2024-06-29
3535,2023-12-01,Basic,Referral,2023-12-03
3536,2023-12-01,Basic,Referral,2023-12-19
3537,2023-09-01,Enterprise,Referral,2023-09-23
3538,2024-04-01,Basic,Referral,2024-04-05
3539,2024-01-01,Basic,Paid,2024-01-18
3540,2023-10-01,Basic,Paid,2023-10-29
3541,2024-05-01,Enterprise,Organic,2024-05-18
3542,2023-11-01,Enterprise,Social,2023-11-02
3543,2023-12-01,Pro,Referral,2023-12-03
3544,2023-03-01,Pro,Referral,2023-03-24
3545,2023-07-01,Basic,Paid,2023-07-25
3546,2023-06-01,Pro,Organic,2023-06-16
3547,2023-04-01,Basic,Organic,2023-04-13
3548,2024-01-01,Pro,Paid,2024-01-16
3549,2023-05-01,Pro,Organic,2023-05-10
3550,2023-12-01,Basic,Paid,2023-12-09
3551,2024-04-01,Basic,Organic,2024-04-07
3552,2023-08-01,Basic,Paid,2023-08-03
3553,2023-11-01,Basic,Organic,2023-11-09
3554,2023-01-01,Enterprise,Organic,2023-01-18
3555,2023-02-01,Pro,Organic,2023-02-01
3556,2024-05-01,Basic,Paid,2024-05-10
3557,2023-01-01,Pro,Paid,2023-01-12
3558,2023-03-01,Enterprise,Organic,2023-03-20
3559,2024-04-01,Basic,Organic,2024-04-12
3560,2023-04-01,Enterprise,Social,2023-04-20
3561,2023-12-01,Pro,Referral,2023-12-23
3562,2023-06-01,Pro,Referral,2023-06-15
3563,2023-01-01,Pro,Social,2023-01-29
3564,2023-04-01,Pro,Paid,2023-04-10
3565,2023-04-01,Basic,Organic,2023-04-17
3566,2023-06-01,Enterprise,Paid,2023-06-20
3567,2023-05-01,Enterprise,Social,2023-05-15
3568,2024-06-01,Pro,Referral,2024-06-04
3569,2024-06-01,Basic,Organic,2024-06-05
3570,2023-08-01,Enterprise,Paid,2023-08-26
3571,2024-01-01,Basic,Organic,2024-01-16
3572,2023-04-01,Pro,Organic,2023-04-21
3573,2023-11-01,Enterprise,Paid,2023-11-23
3574,2024-06-01,Pro,Referral,2024-06-21
3575,2023-07-01,Basic,Organic,2023-07-25
3576,2023-07-01,Basic,Paid,2023-07-13
3577,2024-02-01,Basic,Paid,2024-02-16
3578,2023-04-01,Basic,Paid,2023-04-13
3579,2023-10-01,Basic,Referral,2023-10-10
3580,2023-02-01,Pro,Organic,2023-02-03
3581,2023-10-01,Enterprise,Referral,2023-10-19
3582,2024-06-01,Basic,Paid,2024-06-02
3583,2024-06-01,Basic,Social,2024-06-13
3584,2023-07-01,Basic,Paid,2023-07-27
3585,2024-02-01,Pro,Paid,2024-02-06
3586,2024-05-01,Basic,Paid,2024-05-07
3587,2023-04-01,Basic,Organic,2023-04-08
3588,2023-11-01,Basic,Organic,2023-11-07
3589,2023-01-01,Basic,Paid,2023-01-29
3590,2023-04-01,Enterprise,Organic,2023-04-08
3591,2023-11-01,Enterprise,Social,2023-11-27
3592,2023-08-01,Basic,Referral,2023-08-02
3593,2023-05-01,Basic,Organic,2023-05-22
3594,2023-09-01,Enterprise,Paid,2023-09-19
3595,2023-10-01,Basic,Referral,2023-10-24
3596,2023-09-01,Basic,Organic,2023-09-27
3597,2024-02-01,Basic,Referral,2024-02-07
3598,2024-04-01,Basic,Organic,2024-04-23
3599,2024-01-01,Basic,Referral,2024-01-05
3600,2023-08-01,Basic,Organic,2023-08-06
3601,2024-04-01,Basic,Paid,2024-04-06
3602,2023-09-01,Enterprise,Referral,2023-09-23
3603,2024-01-01,Basic,Organic,2024-01-28
3604,2023-09-01,Basic,Organic,2023-09-27
3605,2023-07-01,Enterprise,Paid,2023-07-16
3606,2023-07-01,Basic,Social,2023-07-16
3607,2024-04-01,Basic,Organic,2024-04-27
3608,2024-01-01,Basic,Referral,2024-01-26
3609,2023-03-01,Basic,Paid,2023-03-15
3610,2023-05-01,Basic,Referral,2023-05-22
3611,2024-05-01,Pro,Organic,2024-05-07
3612,2023-11-01,Basic,Organic,2023-11-05
3613,2023-11-01,Enterprise,Organic,2023-11-06
3614,2023-12-01,Basic,Social,2023-12-02
3615,2024-01-01,Basic,Social,2024-01-17
3616,2023-03-01,Basic,Paid,2023-03-11
3617,2024-03-01,Basic,Paid,2024-03-27
3618,2023-08-01,Pro,Organic,2023-08-06
3619,2023-05-01,Pro,Paid,2023-05-04
3620,2023-03-01,Basic,Paid,2023-03-20
3621,2023-06-01,Pro,Paid,2023-06-02
3622,2023-05-01,Enterprise,Paid,2023-05-01
3623,2024-01-01,Basic,Organic,2024-01-13
3624,2023-04-01,Enterprise,Referral,2023-04-02
3625,2024-06-01,Basic,Paid,2024-06-16
3626,2024-01-01,Basic,Paid,2024-01-15
3627,2023-08-01,Pro,Paid,2023-08-12
3628,2024-03-01,Basic,Referral,2024-03-15
3629,2024-06-01,Enterprise,Organic,2024-06-10
3630,2023-06-01,Enterprise,Paid,2023-06-09
3631,2023-06-01,Basic,Organic,2023-06-26
3632,2023-10-01,Basic,Paid,2023-10-23
3633,2024-06-01,Enterprise,Social,2024-06-05
3634,2023-12-01,Basic,Paid,2023-12-29
3635,2024-02-01,Basic,Paid,2024-02-13
3636,2024-03-01,Basic,Paid,2024-03-13
3637,2023-05-01,Pro,Organic,2023-05-07
3638,2023-07-01,Pro,Social,2023-07-24
3639,2023-12-01,Enterprise,Paid,2023-12-25
3640,2024-02-01,Basic,Paid,2024-02-13
3641,2023-05-01,Basic,Paid,2023-05-15
3642,2023-10-01,Enterprise,Social,2023-10-28
3643,2024-02-01,Basic,Organic,2024-02-18
3644,2023-06-01,Pro,Social,2023-06-14
3645,2023-06-01,Enterprise,Organic,2023-06-07
3646,2024-01-01,Pro,Organic,2024-01-24
3647,2023-05-01,Pro,Paid,2023-05-26
3648,2023-07-01,Basic,Paid,2023-07-08
3649,2023-05-01,Pro,Paid,2023-05-20
3650,2024-05-01,Pro,Referral,2024-05-22
3651,2023-04-01,Pro,Organic,2023-04-01
3652,2023-02-01,Basic,Organic,2023-03-01
3653,2023-12-01,Basic,Organic,2023-12-07
3654,2023-10-01,Pro,Paid,2023-10-11
3655,2024-03-01,Basic,Referral,2024-03-10
3656,2023-10-01,Basic,Paid,2023-10-29
3657,2023-05-01,Basic,Organic,2023-05-20
3658,2024-02-01,Basic,Paid,2024-02-16
3659,2023-09-01,Pro,Social,2023-09-04
3660,2023-05-01,Enterprise,Organic,2023-05-02
3661,2023-05-01,Enterprise,Paid,2023-05-16
3662,2023-06-01,Pro,Paid,2023-06-27
3663,2023-12-01,Enterprise,Paid,2023-12-06
3664,2024-03-01,Enterprise,Social,2024-03-22
3665,2023-12-01,Enterprise,Social,2023-12-29
3666,2023-12-01,Basic,Organic,2023-12-10
3667,2024-01-01,Enterprise,Organic,2024-01-26
3668,2023-07-01,Enterprise,Paid,2023-07-23
3669,2023-03-01,Basic,Social,2023-03-16
3670,2023-01-01,Pro,Paid,2023-01-06
3671,2023-12-01,Enterprise,Organic,2023-12-09
3672,2024-05-01,Enterprise,Organic,2024-05-11
3673,2023-06-01,Basic,Organic,2023-06-10
3674,2023-09-01,Basic,Paid,2023-09-02
3675,2023-09-01,Pro,Referral,2023-09-15
3676,2023-03-01,Basic,Organic,2023-03-28
3677,2023-01-01,Pro,Organic,2023-01-13
3678,2023-07-01,Enterprise,Paid,2023-07-02
3679,2023-09-01,Pro,Paid,2023-09-26
3680,2024-05-01,Enterprise,Referral,2024-05-14
3681,2023-11-01,Basic,Paid,2023-11-09
3682,2024-06-01,Basic,Organic,2024-06-03
3683,2024-03-01,Enterprise,Organic,2024-03-22
3684,2023-11-01,Enterprise,Referral,2023-11-01
3685,2023-05-01,Pro,Organic,2023-05-03
3686,2023-06-01,Basic,Organic,2023-06-26
3687,2023-08-01,Pro,Referral,2023-08-01
3688,2023-01-01,Pro,Paid,2023-01-20
3689,2023-03-01,Basic,Paid,2023-03-28
3690,2024-03-01,Pro,Paid,2024-03-22
3691,2023-04-01,Pro,Organic,2023-04-05
3692,2023-07-01,Enterprise,Social,2023-07-06
3693,2023-03-01,Pro,Organic,2023-03-14
3694,2023-08-01,Basic,Referral,2023-08-13
3695,2023-11-01,Pro,Organic,2023-11-27
3696,2023-07-01,Pro,Paid,2023-07-23
3697,2023-06-01,Basic,Referral,2023-06-19
3698,2023-02-01,Basic,Paid,2023-02-03
3699,2023-06-01,Enterprise,Organic,2023-06-29
